RelativePath	ProcCount	Procs
RetailBanking/b_Document.aspx	5	pr_b_getaccountlist;pr_b_getsbqattacheddocument;pr_b_getsqaccount;pr_b_getsqdocuments;pr_b_loaddocuments
RetailBanking/b_DocumentType.aspx	2	pr_b_getsbqdocumentsname;pr_b_sb_getdocumenttype
RetailBanking/b_EmployeeSignature.aspx	2	pr_b_sb_getemployee;pr_h_getemployeeslist
RetailBanking/b_GlContraHeadMapping.aspx	2	pr_b_getglcontraheadmapping;pr_x_gettransactiondescription
RetailBanking/b_GovtSecEarmarkParticulars.aspx	2	pr_b_govtsecearmarkparticularssave;pr_sb_b_govtsecearmarkparticulars
RetailBanking/b_InvestmentAccountSetting.aspx	1	pr_c_sb_getinvestmentacsetting
RetailBanking/b_LoanInterestRule.aspx	2	pr_sb_getledgeretries;pr_x_getledgeretries
RetailBanking/b_MFCreditOfficer.aspx	4	pr_b_getemployeelistforcreditofficer;pr_b_savemfcreditofficer;pr_b_sb_mfcreditofficersearch;pr_g_getconsbranches
RetailBanking/b_PigmyCommisionMapping.aspx	1	pr_x_getrsqdailydepositagentnumber
RetailBanking/b_PreDisbQstEntry.aspx	2	pr_b_predisbqstentry;pr_g_loaddisbinfoitem
RetailBanking/b_ProvisionShareCapital.aspx	1	pr_b_sb_getprovisionsharecapital
RetailBanking/b_RdFdReadyRecknor.aspx	4	pr_b_getschemebyamountandperiod;pr_b_rdfdreadyrecknor;pr_b_rdfdreadyrecknor_v3;pr_x_getdailydepositmaturity
RetailBanking/b_Signature.aspx	9	pr_b_signatureclientwisesave;pr_b_updatepicsrno;pr_g_getconsbranches;pr_k_getlockerforsignature;pr_x_getglobalclient;pr_x_sb_getsignature;pr_x_sb_getsignaturelocker;pr_x_sb_getunpassedsignature;pr_x_sb_getunpassedsignatureclientwise
RetailBanking/b_SMAMarking.aspx	2	pr_b_smamarkingcalc;pr_x_scrollsave
RetailBanking/b_SocietiesMaster.aspx	1	pr_b_getperiodofauthorisation
RetailBanking/b_SpecialInstruction.aspx	1	pr_b_sb_specialinstructionsearch
RetailBanking/b_StaffRelieve.aspx	3	pr_x_getglobalclient;pr_x_sb_getstaffrelieve;pr_x_staffrelievesave
RetailBanking/B_TerroristGroupNew.aspx	1	pr_b_terroristindividualsave
RetailBanking/b_ThriftGuarSchemeMap.aspx	2	pr_b_getthriftguarschememap;pr_b_thriftguarschememap
RetailBanking/BookBalanceCertificateReportV1.aspx	1	pr_x_getbookbalancecertificatev1
RetailBanking/BookBalanceCheckerJS.aspx	1	pr_x_dayendbulkinsertjs
RetailBanking/BookBalRunStatuspopup.aspx	1	pr_x_bookbalcheckstatus
RetailBanking/c_CaratMaster.aspx	1	pr_c_sb_getcaratmaster
RetailBanking/c_CCAddLimit.aspx	1	pr_c_getccaddlimitdetails
RetailBanking/c_CCAddPeriod.aspx	3	pr_c_getccaddperioddetails;pr_c_pass_c_ccaddperiod;pr_c_save_c_ccaddperiod
RetailBanking/c_DepLoanCatAddlIR.aspx	1	pr_c_deploancataddlir
RetailBanking/c_DepositAccDrLimit.aspx	2	pr_c_depositaccdrlimit;pr_c_sb_depositaccdrlimit
RetailBanking/c_LNEnhancement.aspx	4	pr_c_getreypayschv2;pr_c_loanrepayment;pr_c_sb_getlnenhancement;pr_d_lncclienacc
RetailBanking/c_LNSchemeChange.aspx	3	pr_c_getnewschemedet;pr_c_sb_searchnewschemedet;pr_g_getconsbranches
RetailBanking/c_LNSchemeChangeDet.aspx	1	pr_c_getnewschemedet
RetailBanking/c_LoanDisbursement.aspx	27	pr_b_getchargesamount;pr_b_ispannoexists;pr_b_validatethriftguaracc;pr_c_getexistingloanaccdetails;pr_c_getloandisbursementtrans;pr_c_getpredisbemichart;pr_c_loandisbpassinghobranch;pr_c_loandisbursmentpassing;pr_c_loanrepayment;pr_c_sb_getloandisbursement;pr_ft_checkduplicate;pr_ft_checkduplicateiso20022;pr_ft_getifsccode;pr_ft_savemsg;pr_ft_savemsgiso20022;pr_g_nefttimeflag;pr_sh_getsharesbalance;pr_sh_getsharesdeductdet;pr_x_calculationofservicetaxcommon;pr_x_cclntrftranspolicy;pr_x_getclientincomedetails;pr_x_getfundtrandetails;pr_x_getfundtrandetailsiso20022;pr_x_getloandisbtransactionview;pr_x_scrollsave;pr_x_transactionvalidate;pr_x_valform60marking
RetailBanking/c_LoanScheme.aspx	3	pr_b_checkacctdependency;pr_c_updateloaninteresthistory;pr_p_validateloanschemeslab
RetailBanking/c_ODLimitDeduction.aspx	2	pr_c_getodlimitaccount;pr_c_odlimitdeduction
RetailBanking/c_PACSHeadMapping.aspx	2	pr_c_savepacsheadmapping;pr_c_sbpacsheadmapping
RetailBanking/c_Priority.aspx	2	pr_c_getnextpriorityprintorder;pr_c_getprioritylist
RetailBanking/c_ReducingCCLimit.aspx	1	pr_c_reducingcclimit
RetailBanking/c_StockApplCOA.aspx	1	pr_c_stockapplcoa
RetailBanking/c_ValuatorMaster.aspx	2	pr_c_sb_getvaluator;pr_x_getglobalclient
RetailBanking/c_WeakerSection.aspx	1	pr_a_sb_getweakersection
RetailBanking/c_WriteOffStlHeadMap.aspx	3	pr_c_getwriteoffsettleheadmapping;pr_c_savewriteoffstlheadmap;pr_x_sb_lnccwriteoffheadmapsearch
RetailBanking/ChangeClientType.aspx	2	pr_b_changeclienttype;pr_x_getglobalclient
RetailBanking/ChequeBookDetPopUp.aspx	1	pr_hd_get360details
RetailBanking/ChequeBookReturn.aspx	2	pr_x_getchequelist;pr_x_getchequereturnemployee
RetailBanking/ClientComplaintRegister.aspx	3	pr_b_getclientforcomplaint;pr_x_getglobalclient;pr_x_sb_clientcomplaintregsearch
RetailBanking/ClientGroupViewer.aspx	3	pr_g_getclientgroupname;pr_g_getdepositandloanacclist;pr_x_getglobalclient
RetailBanking/ClientTdsCashExempt.aspx	4	pr_x_clienttdscashexempt;pr_x_getglobalclient;pr_x_getunpassrecorddetails;pr_x_getvalidatemodeforclient
RetailBanking/ClientTdscashExemptDetPopup.aspx	2	pr_x_clienttdscashexempt;pr_x_getvalidatemodeforclient
RetailBanking/d_fdRtgsProcess.aspx	8	pr_b_valicatergtstime;pr_d_getfdrtgsrecords;pr_ft_checkduplicate;pr_ft_checkduplicateiso20022;pr_ft_savemsg;pr_ft_savemsgiso20022;pr_x_getfundtrandetails;pr_x_getfundtrandetailsiso20022
RetailBanking/DDPOParameterSetting.aspx	1	pr_b_getdebitaccountnumber
RetailBanking/DuplicateFDPrint.aspx	2	pr_b_sb_getduplicatefdprint;pr_d_getnewcertificateno
RetailBanking/FailedSweepInProcess.aspx	3	pr_g_getconsbranches;pr_x_getfailfdsweepin;pr_x_sweepintransaction
RetailBanking/FDLienDetails.aspx	1	pr_g_getfdlieneaccount
RetailBanking/fi.aspx	2	pr_b_gethhdfile;pr_hhu_process
RetailBanking/g_CustomerDetailView.aspx	4	pr_x_getexemptedclientlist;pr_x_getglobalaccount;pr_x_getglobalclient;pr_x_getglobalclientgaurdian
RetailBanking/g_CustomerDetailView_v1.aspx	3	pr_x_getglobalaccount;pr_x_getglobalclientgaurdianjs;pr_x_getglobalclientjs
RetailBanking/g_FundDistributionAverage.aspx	3	pr_g_getfunddistribution;pr_g_getfunddistributionavgdetails;pr_g_getfundretainedsurplus
RetailBanking/g_IfscDetailView.aspx	1	pr_ft_getifsccodedetails
RetailBanking/GoldLoanReceipt.aspx	1	pr_c_getgoldloanreceipt
RetailBanking/LedgerNullifyContra.aspx	2	pr_sb_getledgeretries;pr_x_getledgeretries
RetailBanking/LienNotationRelease.aspx	5	pr_c_savefdlieninfolog;pr_g_getfdlieneaccount;pr_x_atmchargespostingdebit;pr_x_saveliennotificationrelease;pr_x_sb_getliennotificationreleasedetail
RetailBanking/LNCCAutoIntAccrualUpdate.aspx	2	pr_c_autoaccrualupdate;pr_c_getlnccautoaccrualdata
RetailBanking/LoanAndAdvances.aspx	3	pr_c_loaninterestcalculation;pr_c_loaninterestposting;pr_x_getloanproducts
RetailBanking/LoanDisbursmentDebitCharges.aspx	6	pr_b_getchargesamount;pr_c_loanrepayment;pr_x_calculationofservicetaxcommon;pr_x_ccodaccopencharges;pr_x_getccodaccopencharges;pr_x_sb_getccodaccopencharges
RetailBanking/LoanInterestUpdation.aspx	4	pr_b_getfromaccountnumber;pr_b_gettoaccountnumber;pr_c_lnirschchange;pr_x_bulkintrateupdate
RetailBanking/LoanProductDetail.aspx	2	pr_x_getloanproductsdetail;pr_x_getloanproductsdetail_v1
RetailBanking/loanRepayment.aspx	23	pr_b_checkacctdependency;pr_b_getloanrepaymentcharges;pr_b_ispannoexists;pr_c_ccintproductcalculationwithlimit;pr_c_loaninterestcalculation;pr_g_applypigmynewtheme;pr_x_calculationofservicetaxcommon;pr_x_deletecashierscrolltransaction;pr_x_getaccountdetails;pr_x_getclientincomedetails;pr_x_getlienaccountbyloanaccountid;pr_x_getlnccclosuredata;pr_x_getloanchargesdue;pr_x_getrsqdailydepositclientaccountnumber;pr_x_loancrpayment;pr_x_loancrpaymentpassing;pr_x_loanrepaymenttransaction;pr_x_loanrepaymenttransactionpost;pr_x_loanrepayrebatcalc;pr_x_loanrepothertrans;pr_x_sb_getloanrepaymenttran;pr_x_splitreceiptamt;pr_x_transactionvalidate
RetailBanking/LosConfiguration.aspx	2	pr_p_savelosconfiguration;pr_p_sb_getlosconfiguration
RetailBanking/maturedButNotPaid.aspx	3	pr_d_getmatddepositbutnotpaid;pr_d_getmatureddepositbutnotpaid;pr_x_getmatbutnotpaidhead
RetailBanking/mBank_LimitConfig.aspx	6	pr_mbank_generate_limitconfig_otp;pr_mbank_limitconfig;pr_mbank_limitconfig_caller;pr_mbank_sb_limitconfig;pr_mbank_verify_limitconfig_otp;pr_x_scrollsave
RetailBanking/mbank_upicoll_qr_sound_Terminal.aspx	2	pr_g_getconsbranches;pr_x_getaccounts
RetailBanking/mbankUPICollManual.aspx	2	pr_x_getmbankupicollmanual;pr_x_mbankupicollmanualprocess
RetailBanking/mBankUPIColQRPrint.aspx	4	pr_g_getconsbranches;pr_mbank_upicolqrprint;pr_mbankupicolqrprint;pr_x_r_mbankupicolqrprint
RetailBanking/MemberSharedLedger.aspx	2	pr_sh_getledger;pr_sh_getmemberno
RetailBanking/MinorTurnMajorLetterTemplate.aspx	1	pr_b_getbanklist
RetailBanking/OfflineLedPost.aspx	1	pr_x_offlineledgerpostcaller
RetailBanking/openingBalance.aspx	4	pr_g_accountheadopeningbalancesave;pr_g_getnoncbsglopbalance;pr_g_gettotalglbalance;pr_g_sb_getglbalance
RetailBanking/PassbookPrint.aspx	1	pr_b_passbookprintsetting
RetailBanking/PassBookPrinting.aspx	4	pr_b_getpassbookacc;pr_b_passbookprintsetting;pr_x_duplicateservicecharges;pr_x_getservicecharges
RetailBanking/PresentPosition.aspx	2	pr_x_getpresenttranposition;pr_x_getunpassedtransactions
RetailBanking/PrintDDPO.aspx	9	pr_b_chequeprint;pr_b_ddpoprintsetting;pr_b_ddpoprintsettingdos;pr_b_fdprintsetting;pr_b_getvoucherdetails;pr_b_rdprintsetting;pr_b_voucherprintsetting;pr_g_rupeesinwords;pr_x_getddponumbers
RetailBanking/rescheduleLoanRepayment.aspx	4	pr_c_getloanrepayresch;pr_c_loanrepaymentresch;pr_c_sb_loanrepayresch;pr_x_scrollsave
RetailBanking/SBIntCalcLogDetail.aspx	1	pr_x_getsblogcalculation
RetailBanking/SearchUtility.aspx	8	pr_p_getsqbranches;pr_x_getaccountsbyaadharorckycnumber;pr_x_getaccountsbychequenumber;pr_x_getaccountsbyddnumber;pr_x_getaccountsbynameoraccountnumber;pr_x_getaccountsbypolicynumber;pr_x_getaccountsbysearchutility;pr_x_getaccountstransactionswithcriteria
RetailBanking/StatusModification.aspx	5	pr_b_getaccountlist;pr_b_getunpassedaccountstatuslog;pr_b_updatedepositintprovschedule;pr_c_fdlienremove;pr_x_scrollsave
RetailBanking/unPassedTransaction.aspx	1	pr_x_getunpassedtransactions
RetailBanking/UserDefLetterTemplateCons.aspx	2	pr_b_getbanklist;pr_x_notrantemplate
RetailBanking/VerifyMobNo.aspx	2	pr_a_generateotp;pr_a_validateotp
RetailBanking/VoucherPrinting.aspx	11	pr_g_rupeesinwords;pr_x_gettitlevoucher;pr_x_getvoucher;pr_x_getvoucherforall;pr_x_getvoucherforheadwise;pr_x_getvoucherforscrollno;pr_x_getvoucherfortransactionno;pr_x_getvoucherwithoutaccountno;pr_x_getvoucherwithoutaccountnomode;pr_x_r_getcustomernamebychartofaccount;pr_x_r_gettransactionsourcelist
RetailBanking/VoucherPrintPopup.aspx	2	pr_b_getvoucherdetails;pr_b_voucherprintsetting
RetailBanking/VoucherViewer.aspx	2	pr_x_getscrollnovoucherviewer;pr_x_r_voucherviewer
RetailBanking/VoucherViewerPopup.aspx	1	pr_x_r_voucherviewer
RetailBanking/WriteOffAccount.aspx	8	pr_g_getconsbranches;pr_x_getaccountdetails;pr_x_getlnccwriteoffdetails;pr_x_getloanchargesdue;pr_x_savelnccwriteoff;pr_x_sb_lnccwriteoff;pr_x_splitreceiptamt;pr_x_writeoffots
RetailBanking/WriteOffRecovery.aspx	7	pr_x_getaccountdetails;pr_x_getwriteoffwithdrawableamount;pr_x_lnccwriteoffrecoverypassing;pr_x_loadwriteoffrecovery;pr_x_savelnccwriteoffrecovery;pr_x_sb_writeoffrecoverysearch;pr_x_writeoffrecoverysearch
RetailBanking/x_BatchTransactionLog.aspx	1	pr_x_batchtemplatetransactionlog
RetailBanking/x_ChargesReversal.aspx	5	pr_x_chargerevdetails;pr_x_chargerevdetailsloaddetails;pr_x_chargereversepass;pr_x_getchargerevdetails;pr_x_sb_getchargerevdetails
RetailBanking/x_ChequeBook.aspx	13	pr_b_getchargesamount;pr_b_getchequenoavailable;pr_g_getconsbranches;pr_x_calculationofservicetaxcommon;pr_x_duplicateservicecharges;pr_x_getchequebooklist;pr_x_getchequebooktranview;pr_x_getissuetoacholder;pr_x_getissuetoemployee;pr_x_getservicecharges;pr_x_passchequebook;pr_x_savechequebookdetails;pr_x_sb_getchequebooklist
RetailBanking/x_ChequeBookAutoImport.aspx	2	pr_x_getchequebookautoimport;pr_x_savechequebookautoimport
RetailBanking/x_chequeBookPrintData.aspx	7	pr_b_getchequenoavailable;pr_b_getjointnames;pr_g_getconsbranches;pr_x_getaccforchqbookprint;pr_x_getchequebookissueprintdata;pr_x_sb_getchequebookprinting;pr_x_validatechequebookprint
RetailBanking/x_chequeBookPrintDataExport.aspx	2	pr_x_getchequebookprintdata;pr_x_getchequebookprintdatacons
RetailBanking/x_ChequeStatusRevert.aspx	3	pr_g_getconsbranches;pr_x_getchequerevert;pr_x_getchqforstatusrevert
RetailBanking/x_ChequeStopPaymentDetails.aspx	10	pr_b_accnonfinactlog;pr_b_getchargesamount;pr_x_calculationofservicetaxcommon;pr_x_chequestoppaymentpass;pr_x_chequestoppaymentsave;pr_x_getaccountdetails;pr_x_getchequelist;pr_x_getchequestoppaymentview;pr_x_getchqforstoppay;pr_x_getchqstoppaychrconfig
RetailBanking/x_ClientKYCLetterTemplate.aspx	1	pr_b_getbanklist
RetailBanking/x_CutOffLnCcOdRecovery.aspx	1	pr_x_sb_getcutoffrecovery
RetailBanking/x_IROIRSettlement.aspx	4	pr_x_iroirsettlement;pr_x_iroirsettlementpassing;pr_x_sb_iroirsettlement;pr_x_scrollsave
RetailBanking/x_LNCCAccumInt.aspx	3	pr_g_getconsbranches;pr_x_lnccaccumint;pr_x_splitreceiptamt
RetailBanking/x_LNCCCRecCharge.aspx	3	pr_x_lncccreccharge;pr_x_passlncccreccharge;pr_x_sb_lncccreccharge
RetailBanking/x_loansettlement.aspx	6	pr_x_deletecashierscrolltransaction;pr_x_getloanaccdetails;pr_x_loansettlementpass;pr_x_loansettlementsave;pr_x_loansettletransviewer;pr_x_sb_getloansettledetails
RetailBanking/x_MarkingForm6061.aspx	1	pr_x_getdetailsformarkingform6061
RetailBanking/x_NonOprPAN.aspx	1	pr_x_nonoprpan
RetailBanking/x_NoticeCharges.aspx	3	pr_x_getnoticeacc;pr_x_postnoticecharges;pr_x_sb_getnoticecharges
RetailBanking/x_NoTranTemplate.aspx	1	pr_x_notrantemplate
RetailBanking/x_OverdueLetterTemplate.aspx	1	pr_b_getbanklist
RetailBanking/x_PACSLoanDisbursement.aspx	5	pr_x_deletepacsmemberloandisb;pr_x_getpacsloandisbmember;pr_x_loadsavepacsmemberloandisb;pr_x_passpacsmemberloandisb;pr_x_savepacsloandisb
RetailBanking/x_PACSRecovery.aspx	9	pr_x_deletepacsrecovery;pr_x_getpacsrecoveryloandetails;pr_x_getpacsrecoverymemberdetails;pr_x_loadsavepacsrecovery;pr_x_pacs_memberaccountinterestcalculation;pr_x_passpacsrecovery;pr_x_savepacsrecovery;pr_x_searchsavepacsrecovery;pr_x_updatepacsrecovery
RetailBanking/x_SalSchemeRegisExport.aspx	2	pr_g_getconsbranches;pr_x_r_getsalschemeregisexportdata
RetailBanking/x_SalSchemeRegistration.aspx	3	pr_g_getconsbranches;pr_x_salschemeregistration;pr_x_sb_salschemereg
RetailBanking/x_SalSchemeRegistrationReports.aspx	1	pr_x_r_salschemeregistration
RetailBanking/x_SalSchemeRegistrationSearchReport.aspx	1	pr_x_getloanschemesearch
RetailBanking/x_TranAccHeadRestrict.aspx	1	pr_x_tranaccheadrestrict
RetailBanking/x_WelcomeLetterTemplate.aspx	1	pr_b_getbanklist
RetailBanking/aadhar/aadhar_mapping_request.aspx	2	pr_aadhar_map_response_xml_save;pr_g_aadhar_mapping_request_export
RetailBanking/aadhar/ach_inward.aspx	5	pr_ach_bulk_process;pr_ach_inward_export_return;pr_ach_inward_tran;pr_ach_inward_tran_status_at_master;pr_atm_en_getreportdata
RetailBanking/aadhar/apbs_inward.aspx	7	pr_apbs_account_info;pr_apbs_bulk_process_v1;pr_apbs_get_inward_tran_xml;pr_apbs_inward_export_return;pr_apbs_inward_tran;pr_apbs_inward_tran_status_at_master;pr_atm_en_getreportdata
RetailBanking/aadhar/apbs_inwardprocess_details.aspx	1	pr_apbs_inward_process_details
RetailBanking/aadhar/dbtl.aspx	2	pr_dbtl_export_response;pr_dbtl_omc_export
RetailBanking/aadhar/PfmsTranReport.aspx	3	pr_ach_get_inward_files;pr_g_getconsbranches;pr_g_getpfmstrandetails
RetailBanking/Account/AgriLTMTLoan.aspx	41	pr_b_accountdelete;pr_b_getclientcategorylist;pr_b_getcustomerdetails;pr_b_getfdacno;pr_b_getriskcategory;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_saveriskcategoryhistory;pr_b_validategstin;pr_c_genloanclient;pr_c_getaccountnumberlist;pr_c_getdepositacnumberlist;pr_c_getguarantorlist;pr_c_getloancasedetails;pr_c_getlosloancase;pr_c_getlosloancase_v1;pr_c_getprioritylist;pr_c_getsecuritylist;pr_c_loadloancasedatails;pr_c_loadlosdata;pr_c_reducingcclimit;pr_d_getfddetails;pr_d_getodfdaccounts;pr_d_getrddetails;pr_g_applypigmynewtheme;pr_g_getcitylist;pr_g_getlgalist;pr_g_getpacsdetails;pr_g_getpacsmembers;pr_g_getstatelist;pr_p_getlnccschemes;pr_p_getloancasedetails;pr_p_getloanpurposelist;pr_p_getloanschemes;pr_x_getaccounts;pr_x_getaccountslinkacc;pr_x_getagentnumber;pr_x_getglobalclient;pr_x_gethhddailydepositagentno;pr_x_getrsqdailydepositclientaccountnumber;pr_x_getrsqpigmydepositclientaccno
RetailBanking/Account/AlertMessages.aspx	1	pr_b_globalacctdetails
RetailBanking/Account/AmortChartUpload.aspx	1	pr_c_uploadamortchart
RetailBanking/Account/b_AccountEmployer.aspx	2	pr_b_sb_getemployerdetails;pr_g_getcitylist
RetailBanking/Account/b_AccountNumberMapping.aspx	2	pr_b_accountnumbermappingsave;pr_b_sb_getaccountnumbermapping
RetailBanking/Account/b_AccountTransfer.aspx	6	pr_b_accounttransfer;pr_b_checkacctdependency;pr_b_sb_accounttransfer;pr_g_getconsbranches;pr_x_getglobalclient;pr_x_scrollsave
RetailBanking/Account/b_OrnamentImage.aspx	1	pr_b_ornamentimage
RetailBanking/Account/b_PigmyClientTransferHistory.aspx	4	pr_b_getpigmyaccdetails;pr_b_savepigmyclienttransferhistory;pr_b_sb_getpigmyclienttransferhistory;pr_x_getnextdayofholiday
RetailBanking/Account/b_SchemeChange.aspx	3	pr_b_sb_getschemechange;pr_b_schemechange;pr_g_getconsbranches
RetailBanking/Account/bankCurrentAccount.aspx	7	pr_b_getbanklist;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_logmodification;pr_b_logoldvalues;pr_g_getcity;pr_g_getstate
RetailBanking/Account/c_CCAccReview.aspx	3	pr_c_ccaccreviewdata;pr_g_getconsbranches;pr_x_calculationofservicetaxcommon
RetailBanking/Account/c_CCODEnhancement.aspx	8	pr_b_getchargesamount;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_d_lncclienacc;pr_x_calculationofservicetaxcommon;pr_x_getaccounts;pr_x_passingccodenhancement;pr_x_sb_ccodenhancement
RetailBanking/Account/c_FdLineInfo.aspx	5	pr_d_getfddetails;pr_d_getodfdaccounts;pr_d_getrddetails;pr_x_getrsqdailydepositclientaccountnumber;pr_x_getrsqpigmydepositclientaccnoforrs
RetailBanking/Account/c_Loan.aspx	54	pr_b_accountdelete;pr_b_getaccchargeswaiveoff;pr_b_getclientcategorylist;pr_b_getcustomerdetails;pr_b_getfdacno;pr_b_getriskcategory;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_saveaccchargeswaiveoff;pr_b_saveriskcategoryhistory;pr_b_valblacklistedclient;pr_b_validategstin;pr_c_genloanclient;pr_c_getaccountnumberlist;pr_c_getdepositacnumberlist;pr_c_getguarantorlist;pr_c_getlnccadlir;pr_c_getloancasedetails;pr_c_getlosloancase;pr_c_getlosloancase_v1;pr_c_getprioritylist;pr_c_getsecuritylist;pr_c_lnccnomineelog;pr_c_loadloancasedatails;pr_c_loadlosdata;pr_c_loanintrenwlhistory;pr_c_loanrenewalhistory;pr_c_loanrepayment;pr_c_reducingcclimit;pr_c_savecibilcodehistory;pr_c_savepriorityhistory;pr_c_validateloanminper;pr_d_getfddetails;pr_d_getodfdaccounts;pr_d_getrddetails;pr_g_applypigmynewtheme;pr_g_getcitylist;pr_g_getgroup;pr_g_getlgalist;pr_g_getpacsdetails;pr_g_getpacsmembers;pr_g_getstatelist;pr_p_getlnccschemes;pr_p_getloancasedetails;pr_p_getloanpurposelist;pr_p_getloanschemes;pr_x_getaccounts;pr_x_getaccountslinkacc;pr_x_getagentnumber;pr_x_getglobalclient;pr_x_gethhddailydepositagentno;pr_x_getrsqdailydepositclientaccountnumber;pr_x_getrsqpigmydepositclientaccno;pr_x_validatelnccaccauth
RetailBanking/Account/c_LoanSecurity.aspx	32	pr_b_lockunlockaccount;pr_b_logmodification;pr_b_logoldvalues;pr_c_ccintproductcalculationwithlimit;pr_c_getsecuritylist;pr_c_loaninterestcalculation;pr_c_loaninterestposting;pr_c_loanrepayment;pr_c_savefdlieninfolog;pr_c_savefisheriesdetailslog;pr_c_savegoibondlog;pr_c_savegolddetailslog;pr_c_saveinsurancelog;pr_c_savemutualfundlog;pr_c_saveothersecuritylog;pr_c_savepersonalguaranteelog;pr_c_savesecinstitutionalguaranteelog;pr_c_savesecnationalsavcertificatelog;pr_c_savesecuritybilllog;pr_c_savesecuritybookdebtlog;pr_c_savesecuritymachinarylog;pr_c_savesecurityothercertlog;pr_c_savesecuritypropertylog;pr_c_savesecuritysharelog;pr_c_savesecuritystockdetailslog;pr_c_savesecuritysuritysalarylog;pr_c_savesecuritysuritytwolog;pr_c_savevehicledetailslog;pr_c_updaterepayment;pr_c_updatesecuritypropery;pr_x_getaccounts;pr_x_getsecurityledger
RetailBanking/Account/c_MakeOfVehicleMaster.aspx	1	pr_c_sb_vehiclemastersearch
RetailBanking/Account/c_MultiIRSlabUpdate.aspx	6	pr_c_multiirslabupdate;pr_c_sb_multiirslabupdate;pr_d_c_lnccagstdepint;pr_d_getfddetails;pr_d_getodfdaccounts;pr_d_getrddetails
RetailBanking/Account/c_ReducingCCRenewal.aspx	4	pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_c_reducingcclimit;pr_x_scrollsave
RetailBanking/Account/c_StockDetails.aspx	4	pr_c_getstockcclimitandinsuranceamount;pr_c_sb_stockdetails;pr_x_maintainhypotecationsecurity;pr_x_savestockdetailslog
RetailBanking/Account/c_VehicleMaster.aspx	1	pr_c_sb_vehiclemastersearch
RetailBanking/Account/c_WareHouseEntry.aspx	4	pr_c_getstockcclimitandinsuranceamount;pr_c_sb_warehousedetails;pr_x_maintainhypotecationsecurity;pr_x_savestockdetailslog
RetailBanking/Account/callDepositAccount.aspx	8	pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_b_logmodification;pr_b_logoldvalues;pr_g_getcity;pr_g_rupeesinwords;pr_g_state;pr_x_calldepositacctransaction
RetailBanking/Account/CCODRenewal.aspx	10	pr_b_getchargesamount;pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_c_getdiffintonrenewal;pr_c_updateaccnpastatus;pr_x_calculationofservicetaxcommon;pr_x_getaccounts;pr_x_passccodrenewtran;pr_x_saveccodrenewtran;pr_x_scrollsave
RetailBanking/Account/CCODRenewalMulti.aspx	4	pr_c_ccodrenewalpassing;pr_c_getccodrenewalaccounts;pr_c_getccodrenewalaccountspass;pr_c_sb_getccodrenewal
RetailBanking/Account/d_FDIREnhance.aspx	6	pr_b_getdataforcontrolsaccountjs;pr_c_getmaturityamount;pr_d_fdirenhance;pr_d_sb_getfdirenhance;pr_g_getconsbranches;pr_x_getspecialcatexir
RetailBanking/Account/DailyDepositAgentAccount.aspx	14	pr_b_agentdataimport;pr_b_getagentdataforexport;pr_b_getagentfdlienaccounts;pr_b_getdevicemaster;pr_b_getemployeelistforcreditofficer;pr_b_getmfagentareamap;pr_b_savemfagentareamap;pr_d_getrsqfdinfo;pr_g_getcirclelist;pr_g_getddelist;pr_x_getaccountsv2;pr_x_getrsqdailydepositsavingaccountnumber;pr_x_getrsqdailydepositsecurityaccountnumber;pr_x_sb_getdailydepositagentaccount
RetailBanking/Account/depositAccount.aspx	28	pr_b_accountdelete;pr_b_getacctypecategoryrule;pr_b_getclientcategorylist;pr_b_getfdcmbdetails;pr_b_getfdcmbperioddet;pr_b_gettdsprovintamount;pr_b_isallowdepacc;pr_b_logmodification;pr_b_logoldvalues;pr_b_rdfdreadyrecknor;pr_b_rdfdreadyrecknor_v2;pr_b_rdfdreadyrecknor_v3;pr_b_saveriskcategoryhistory;pr_b_validategstin;pr_c_calculatequarteranddays;pr_d_getdepositscheme;pr_ft_getifsccode;pr_g_getcity;pr_g_getglobalclientbyid;pr_g_savelocalclient;pr_x_getaccounts;pr_x_getagentnumber;pr_x_getdailydepositmaturity;pr_x_getglobalaccount;pr_x_getglobalclient;pr_x_gethhddailydepositagentno;pr_x_getrsqdailydepositagentnumber;pr_x_getspecialcatexir
RetailBanking/Account/depositaccountv1.aspx	1	pr_b_savedepaccount
RetailBanking/Account/DisbScheduleUpdate.aspx	3	pr_c_disbscheduleupdate;pr_c_sb_disbscheduleupdate;pr_g_getconsbranches
RetailBanking/Account/EMIReadyRecknor.aspx	1	pr_c_loanrepayment
RetailBanking/Account/g_Group.aspx	8	pr_b_getagent;pr_b_getagentdetail;pr_g_getgroupdetails;pr_g_getshggroupdetails;pr_g_group;pr_g_sb_getgroupdetails;pr_g_sb_getshggroupdetails;pr_x_getglobalclient
RetailBanking/Account/generalAccount.aspx	5	pr_b_isaccountlocked;pr_b_lockunlockaccount;pr_g_getcity;pr_g_getstate;pr_g_syncwithglobalaccount
